"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
1.01839825398925,0.0295296334921408,0.577407222013452,0.938449610613093,0.460515035266942,0.303773683742256,0.48511070053474,0.107783166366807,0.454591261670515,1.6008277720388,2.55649094247983,1.11970993024011,-0.119178164555744,1.27083388641358,0.818391077608932,0.608302842888496,0.266497138593916,0.206737720816409,-0.53471030989273,0.831567058965177,0.57014405425502,0.574986205463301,0.337767117815092,0.457294364133362,0.0310940486195261,0.537143256766681,0.534850950674095,0.992154744513762,0.559454802754332,2.53939004456238,-0.335629190110457,0.486464947534206,0.850104793766574,-0.162614049893249,1.5924734082517,1.36884934480122,-0.709063973303108,0.220709253228636,2.0517162697148,1.43344840729159,0.0285140569070436,0.518322388635952,1.11766147513833,0.99420590475064,0.648845855209715,0.840725732498724,0.952201182103771,0.251094002569058,0.587604047665694,0.902816228639767,0.43866855874119,1.90858029441822,0.750183365239185,0.477929869412326,0.253465498363379,1.04093743125081,1.51272184985386,2.53916107564904,0.718089176342054,1.92977341425193,0.460363898572144,1.44917370288592,0.588337379349637,0.464529763969395,0.44323672703836,0.255091393378,0.548690506397227,4.05424609532035,0.466347572408822,0.0747533735895927,0.366947760801741,1.07628979138971,0.0229179074832779,2.34497101031078,0.405217185461557,0.679541121196781,0.678618037564375,0.621393915578115,2.48453220069143,0.539353086055404,0.725079834437784,1.13632998285481,0.448488552743111,0.558146186311194,0.700123064844269,0.545720439380898,0.756525731165855,0.180348643353332,0.436304686697573,0.610677760628471,1.60537262945677,-0.645503157426205,-0.636492541153666,0.365501996735996,0.604048663019248,1.27171958163779,1.51209271866879,0.6601419056269,2.37965017159006,-0.140698616385577
0.827595299251848,1.57412827641269,2.44284774612141,0.442329919679634,0.585291011076496,0.620958841812731,1.6319738085916,1.25184549612566,0.615232502511921,0.714130877814873,0.503622955123674,0.494906725864711,0.00337911548602282,0.954208783029916,0.863719282871635,1.64331947780301,1.21197995789379,0.646677659869063,1.51557450545968,0.529877167307285,4.0184151635241,0.454710073429012,3.13118510768192,-0.504487332581445,0.150867660162503,-0.63021193895112,0.721548695018725,0.980729212378281,0.377084102790948,-0.0899117366787938,0.0517459535543777,1.0224470756304,2.33313273137322,0.449331362718849,0.778217333931286,0.748976224556921,0.552101821068107,3.0326482849545,0.914874665845313,1.54544748012686,0.674607442232894,0.460353425397606,-0.0637641378726516,-0.261203544477311,1.90426436760154,0.963826002586431,2.01473761312153,0.241757156163034,0.0907164791389183,3.42223263407051,0.631453411900513,0.549535232870849,2.11926748514565,0.493536343626238,1.15347577276294,1.13055040110815,2.27725730707838,1.8896637511683,1.32914441634178,0.322291288856781,1.32016617824661,0.946080834038394,0.582025546882542,3.76377418769028,1.67085196839533,0.570906378527626,1.75197183595942,0.490041441299238,1.03252908327635,0.511078625265408,3.34165902768279,0.834750987422347,-0.295899249978791,1.62917849772172,-0.0322200227514617,0.140630123419375,1.05042244355043,1.18179539064929,1.02080252992433,0.0398804354054649,0.421660859419479,0.94478125398466,0.750704605898748,1.57475548320892,3.04896498815216,0.957549652388347,-0.555308977886966,0.301884656827941,0.512574964349035,0.626476410701894,0.587121126502256,-0.282260606520133,1.04960416369795,0.88168196509399,2.00753723907298,-0.0281679491276796,0.586314196627776,1.68126907871188,0.978450439325313,0.397237049329892
0.602839241770138,0.464057511649272,0.968679813734415,0.850900438079179,-0.12755989418499,1.207344063433,0.491805905714996,1.58374715974565,0.632962045266208,1.02763255259987,0.580711572422578,0.505305671149258,0.551250882566593,0.0512319062078705,0.710301481771601,-0.371380233766795,0.545548454472451,0.520790764908548,0.747847752440159,0.621113361194756,0.933815417562842,0.89109996543161,1.26286539032105,0.440020433668399,0.511195242753841,0.556889595866638,0.652119995731433,1.97518551672245,1.07616161814965,2.66221632264299,0.563315857530288,0.700353807581287,1.11538443358605,0.580831684363317,0.563217183083576,0.776947513444023,0.582405126504719,2.81010441878889,0.613662071456752,1.98731233696437,0.633067554730986,0.538601545778725,1.35120627430267,0.877843164975376,1.07426196019354,0.552572017010207,0.0747236724502628,0.67081998062374,0.732785107024005,0.938542046211363,1.04771766942023,2.55231230650747,0.592063407090839,0.484137984625622,0.635807067372548,3.26688022455002,3.59256177327119,0.575072485844808,1.09651242697005,0.275080425084085,0.31398839625505,0.563036561910674,0.517991333542128,1.28864074266068,0.94617855619343,4.26589831223156,0.731288385215563,0.526518271504773,0.771418208182472,1.68438806908775,0.579519070462683,0.650501061580232,0.377310026228762,0.598704461281817,0.553588349866942,0.00844570902335892,1.07180447490088,1.23628989128214,0.514370317883347,0.518637354103075,0.853933078973861,1.45799900531902,1.24663733824715,2.08313394279915,4.19832974694506,1.02706261157777,1.25595583794403,2.35128657649539,0.502519529186141,0.25136409718136,0.349100056979978,0.606289166330905,0.298601945688384,0.4815683108438,1.12003687025976,0.5354294873957,0.516006686040125,0.35121224596652,0.613696203738358,0.680422676451943
3.61622766831622,-0.114611262311482,0.795554706315722,0.972599431895581,0.33566334754195,0.657891284747661,2.27332266619467,0.0992067950725381,-0.494895770531414,0.745057038163724,0.594943343076707,0.520676790095616,1.14373906378488,0.67931034069644,0.847165342277788,1.05860269460354,0.320203673790086,-0.0897246219384371,1.16261681676935,0.640030538329175,0.0623309647967283,0.538749874134546,0.576865080758524,1.60184565990157,0.441999451056451,0.400540213626483,2.08573638605245,0.510309473432538,0.808223942728112,-0.438975532687882,-0.479545930500707,0.489176877184739,2.60249911119635,1.15028900185783,0.55045738431765,0.631147547247003,0.611688268916921,-0.486315324393662,-0.021904614166848,0.586007009704035,0.594336181191153,0.414169922622516,1.18112638248922,2.57642131021873,-0.472945827173029,0.539663262607087,1.51403232624497,2.71761315851271,0.471020314052826,0.686914957243889,0.532873056903284,3.25768493893833,0.611977999955845,0.874243837598915,0.941985286835427,2.47072111332665,0.475846630120014,-0.134275117899833,2.62361983518346,-0.42851781757551,1.45268489939277,-0.700971214393462,0.48201175651346,1.36244336056788,1.01067854734916,0.462782070504682,0.539454054611789,0.30022306940273,0.619824948155343,0.501294446941279,2.41453814555077,0.544664186529598,0.977869389758315,0.547339034527858,-0.350831571453874,-0.514218396352972,2.51182586353458,0.426063334291087,3.44313058731316,0.885625790525898,0.45065180577933,2.12748597057183,3.07793536526024,1.43810235624457,3.03535616275636,0.676319725691346,0.536684525542506,1.54711835560022,1.80312747783281,1.11520778205405,0.858771056083686,-0.256491278515058,-0.0254276810681147,-0.0805501077751864,1.66140227034073,1.59732195295136,1.44402688187633,0.428223967776174,1.01122873809264,0.689290655187039
1.26133732009804,0.885653070887253,0.663740112500388,-0.753426637033402,0.335898658083682,0.456669302497742,3.12825406654321,1.52358037111198,2.58291013103502,0.676533611561541,0.944740881470463,-0.0358200244538904,1.69100118270726,0.399256070044769,2.0197806932982,1.67218900318367,0.747347811002344,0.0276926360455274,1.05742764231912,0.958279436642749,0.651584875039461,0.607317845570122,2.0614727541405,-0.122159137295687,2.55740386735926,-0.717402141253865,0.717233357300565,1.46454816608308,0.149313199132132,2.73087167151862,0.760654365955151,2.34491187344013,1.30285082407286,3.31560495409039,0.545026276252091,2.48754732966004,0.57457184937835,0.970529560467207,0.298832343635538,1.02634831764773,0.639440915069089,0.577980275619139,0.495107900734694,0.251654877292098,0.450680853720961,1.64302187116827,0.586740347780056,0.495638479788694,0.279742432106158,0.589628230404635,-0.0296158533781155,1.03342955507042,1.45977263391073,0.193640548634913,1.13661521957679,1.98539571442939,1.35379004926922,0.591840688746109,0.324303625048138,0.361085284355872,0.507405239546897,-0.0437966874896421,3.15006721554401,0.496785646257141,1.58235897351514,0.728479860917694,0.861031978551328,1.96606949704217,0.971733381103256,1.98592311203183,-0.275247761081381,0.631154633828212,1.586958233991,3.04117919742976,-0.598365758343053,0.92344223845277,-0.51586256561154,0.513642685912032,2.15979449373243,1.13198793488513,1.14947291192788,0.335614602658634,0.24326886670925,1.10637191267873,0.595025457736069,1.91667937182126,1.49360348996194,4.39561184141952,0.81005701131821,0.434154684807298,0.552463853386368,-0.530331296202973,0.732453598556463,1.56796317001452,0.410472541854192,0.560665871759239,0.820359221146411,0.856294553602514,2.57964182659533,0.545826423322007
2.63543951662622,-0.512512243749533,1.99104183028533,-0.381019888442455,0.1880626292991,1.18654663246069,1.21829442849754,0.997806214181325,1.48753527881859,0.48693077635359,0.444167108280982,0.895751582445608,0.700312095574,0.675088845121503,0.437025517087523,0.49687087900916,0.30230698824436,0.624779626320419,1.05538057754008,0.780147510630309,0.41708793770096,0.966823947022274,2.09566091041921,0.468022022183718,0.695777961802708,0.192611978844178,-0.240066245676773,0.0265182643725488,0.639054734650029,1.57782350746226,0.211363874110397,0.817553564498669,-0.321134097047735,1.19703942173306,-0.532713018640863,0.840803709067256,0.0915512892258181,0.832938862980468,0.414292062406769,-0.049284212303413,0.605549058285978,2.01526133690278,0.471988467398353,1.20694745488383,0.607096914784449,0.630421205836817,0.822854919262175,0.596963946976171,0.880108337665519,4.36250123856549,0.566796415440247,1.40838419448554,0.580747235197855,2.0987014729005,0.39147946720888,1.2777937935781,0.560505135830931,0.616566687671188,0.52171451342658,1.69529667444849,0.546749461059465,0.411703980044044,-0.00483673728451208,-0.132695093256219,0.338073516718747,0.374828211533884,-0.260178016332073,0.432528713746786,0.472310843020993,0.567038082503214,1.3246274474864,0.611062276972591,0.0884872534952396,0.546046171008567,-0.0118355583579847,1.59449980840565,0.533571841144269,0.541905300507039,0.212348755159348,0.649756275474667,1.73492582879554,0.605781552530527,0.855882788557191,3.10352922090548,0.505043244680669,0.411767637630757,-0.30992210923372,0.823288420425129,0.694289232149538,1.41579746905186,1.14007915399909,1.53290909064429,2.37201535484726,2.04599488715922,0.561325923157206,0.620259329608979,2.94546786948707,0.392314760438177,0.645793919230227,0.375085547586111
0.925910791210109,1.29517869132904,1.32207628814594,0.607909740189081,0.501618680071792,1.61391996326416,0.362229504944522,-0.227729916510235,0.792706476478953,0.484529760304277,0.813888616706366,0.159430567211638,0.457626386544027,0.784942421940461,0.416505455969665,0.873881796748704,0.457695563749854,-0.651289071243065,3.55583993355873,0.524612969351601,0.375476327188253,0.21997529117858,0.459678879252039,0.482298380652242,-0.0384675166515046,1.07150317462368,1.06440886219967,0.0234806832918533,0.725355053361429,0.418079732290042,-0.272532649139589,0.371559665083983,0.603795431180888,3.33523592611215,1.96156786004723,0.603067110160979,0.531112405512648,0.00800803516971618,0.528647036787866,0.195818384138541,0.602341850431154,0.0531333230324136,1.80130473932355,0.520884693518206,0.421109748698096,1.78658583372984,1.12013172843435,0.578410578757301,1.61823754378892,1.3218456415967,0.406696554868158,0.125252428403241,0.53032613530382,-0.222413404353564,1.7008122641014,1.53324760282173,0.312732508723811,2.51691933165235,0.286504787526356,0.556466463431621,0.44002996639888,0.446435965596587,0.47903813296455,1.53402107973037,1.20945254900399,0.96726597344596,0.691501100922701,0.463716487992291,0.561027906822893,1.67752066219196,1.8297194703397,1.61371733600565,0.912296691680242,0.372202507398759,0.519229986108102,-0.65177634152924,1.47841286250117,1.57304393393687,0.425652471649181,0.446305327658534,2.57842281500387,0.938051976731959,-0.107655600459064,0.353359903071839,-0.357048885985388,0.967239617424275,1.28225452636251,-0.100996278377255,-0.519727835561929,1.51608700118375,0.460203906577022,2.06336396454128,1.01477215213907,-0.316936620760555,0.826283507524371,0.533167467063598,0.124202223568095,0.444764113357813,0.412257617581037,0.867256032996697
1.76331523115066,0.704940570600543,0.981120306522963,0.336053261233936,3.21251843134351,0.177924631821541,0.0485017606588258,0.0972653157011796,0.312336513951788,0.124174938518928,0.405751568691631,1.06365135905028,0.408334325007958,0.805700782912894,1.89803613867118,0.602473954318539,2.78729558576339,0.262617778435901,-0.512777186771619,1.32729610847267,0.557184796002118,-0.217300133439397,0.292814176779906,-0.224669702200178,0.124531336722994,0.457374792570363,0.879335315700529,1.43753074861457,0.29649141899952,0.686536506671877,0.117320611768926,0.950243733202726,0.374076479689385,0.365949177605565,0.368866593531436,-0.152469255715572,1.16241523532201,0.252372086902402,0.294788349160842,-0.149617156756316,0.035083766967702,-0.182770159251816,0.535128003047511,-0.221665297243498,0.0860933794893876,1.30972336043666,0.569037581025363,0.407138957830423,0.266900524034585,0.397132051672246,-0.0297114372516326,2.20544169337335,1.11528151804857,0.779199113340903,0.874406089350961,0.496492950805714,1.83429582611096,1.45650315071679,0.0429363597792585,0.186081901115449,1.39955354887488,0.591040456810204,1.17422631350652,0.498304210826804,0.397695356943194,1.81696231512842,0.393487401839591,-0.566679103785102,0.275757479166481,0.389062194991807,-0.0513701518234767,1.60283631436597,1.11018877903993,0.682663115122499,0.0150036440762965,0.470527041679165,0.852912467510393,0.116508322783204,0.357356945544139,0.421386216302394,0.0401610812410906,0.419818616513347,0.417409015095066,0.193855590678996,1.86112463093717,0.382503094627372,0.49630165595981,0.351977933264187,1.00853512910185,0.342499511463266,0.296234739426931,0.0708314929662944,0.512661252726967,0.374185540237108,0.939742892359814,0.194871484934798,0.411879110631527,0.490728773099395,6.82062247002586,0.385763458923128
-0.437384206629597,0.847695468575843,-0.481694151859495,0.661802556364585,0.216441267970768,0.249546127412036,0.0897894941117721,0.22595190090233,-0.447996341774799,0.33266381504161,0.651038476351242,0.0412178984822109,1.7697113946774,0.257792207813921,0.2757033602235,0.182477974148299,0.362493090231243,0.227553069880787,1.24358664880142,0.215436882354439,0.212698007747674,2.500534173823,0.975198877693351,0.327440406414921,0.498952464652158,0.815323327699698,0.357180506489959,0.634689157991113,0.485882181397879,1.71002014501385,0.327441513718635,0.0259068694333641,0.432303558798869,0.495180905430259,0.887703091024962,1.40917804727343,0.161962023131354,0.55787017616462,0.0643198482022843,0.172310788339529,-0.222824785068039,-0.612969138892497,0.758767698195176,0.472200666182189,-0.389225005142301,0.444456344378102,-0.0200587812134314,-0.398294745014807,0.672695411186259,4.31187352834013,0.519729878484742,0.109476821097329,0.254624593834723,-0.523952194470731,0.385871576982861,0.351092500770902,0.957056225578574,0.0126957676037617,0.955346647745224,-0.27282497471421,-0.44947019193933,1.8718141569584,0.105159174123344,0.483641064483493,-1.06180101141292,0.333029585509498,2.18476087270387,0.252325153124442,1.28231750001713,0.5318314001851,1.70312847572409,0.162540368723829,1.21442276923715,0.134084475468084,0.508006792455916,2.69689492085874,-0.946571023509421,0.793912086930133,0.670588744688338,0.281607038010685,-1.01276707782819,-0.464448702361529,0.427880579331717,0.23811260809151,0.257776085271129,0.619093514004029,0.318043058781633,0.881484026393194,1.90897458930832,1.28281370140424,0.57567722083607,1.31010636860466,1.41390948040957,0.425807956608801,-0.0387921004495452,1.04298992550465,0.212421189588617,1.02867167980021,0.223717554191748,0.0410084633407264
0.146128676648207,0.174049948527015,0.120525059523138,1.22916467951983,1.57123924921778,0.108853418837488,0.176453926600062,-1.17593185970636,-0.123562552516446,1.09728483423578,0.0410134853084542,2.25078920033036,-0.918999350975913,0.199873414659026,2.65151488449627,0.635640751116493,0.0138303740745896,1.22593105888169,1.40589774816591,0.133189750512049,-0.884301898887199,0.113994869525714,0.0973367427980806,0.0179563766713274,1.06030883171252,1.06652851203258,1.02978976158233,0.214685475533126,-0.191107550138568,1.22219887977982,-0.153285249990374,-1.02519115979865,-0.059984046776959,0.962973291097824,3.02690209040008,2.18013930248779,0.0724843534957983,2.58261507196537,0.0225515403166288,0.245147624664689,0.050905581946775,-0.0834016771216767,1.42499514926031,3.0210840178375,1.70164513783583,1.09026299555293,1.99914483318954,0.468273668299167,-0.139417676329039,-0.0310584011742318,-0.0748950288399123,-0.90395434945131,-0.13571465118776,1.93727401132477,-0.891748343017355,0.179774297827511,-0.34548510201314,2.79174434409327,1.25267618430461,2.08967465254783,-0.167704030618124,0.854676304505885,0.101128815190659,1.03446138040879,2.06720357773474,-0.469956410399705,-0.482318158669099,0.0496917486621877,-0.152636474017261,0.942208508011193,2.03887135154566,1.30648434310815,1.27380024570532,1.63138302597744,3.05721804053586,0.25888797466035,-0.129651950538489,0.162744886453933,-0.673692745079568,1.7489161614679,-0.465320909848062,0.58173257162438,0.523778774778007,-0.233926863048084,0.100375972141816,-0.580937072576082,1.55652334032387,0.14604242543996,0.580091111924579,0.106168921057245,-0.433950605198855,0.203487020851421,2.13057402365045,0.291247132983236,-0.151899755794061,2.2242590569937,-0.524235641375652,-0.260691018688794,0.273120670884662,-0.535802249756748
